4.293322583948493	-5.331453167745486	5
7.533839241969876	7.506117443324437	2
-4.490091162375334	1.055728308968164	4
-10.331882177737057	5.1972622474117385	3
2.0100033938108677	-6.085736627555851	5
-10.35401450265395	5.326831557831885	3
8.301535697746196	7.964234618061747	2
3.3277945148447254	-4.502526341159419	5
2.052175171881606	7.484065215131443	1
-4.125559753592308	2.4397487014806067	4
3.693874231001143	-6.793701093788297	5
-5.086173974090321	1.8488081910696423	4
-2.8132828025833514	1.9447394865632657	4
1.4686349790783277	-5.565794304693522	5
2.256053257573295	5.249909310662362	1
-9.562537159886864	4.861438489465207	3
-9.647228729890113	3.5331629429431075	3
-9.257402334131346	4.301802780556728	3
3.654298374858471	-5.3702629931443475	5
3.3006314634897893	-6.672943082604273	5
9.287392378715994	5.269661250872739	2
-3.3712837450737365	-0.32505389908033655	4
7.598934760444468	6.069123654370969	2
0.8004000371674338	7.471823646905566	1
-9.080890074540166	5.092695707380967	3
2.100742369942531	8.063337337542674	1
3.85728135962793	8.313703552143764	1
-8.316934419669266	2.177697706073046	3
-3.8239780937776073	1.2578118954143669	4
-9.579822803321726	3.988782842010483	3
-2.0461949944525553	1.0716366179323482	4
4.716041265030738	-5.0035480132767916	5
-2.6499354659859895	-0.5302601882043807	4
8.592400685215528	4.669905800387191	2
-8.125705605253227	4.575107706638576	3
1.7738473629989104	6.864845089857457	1
9.000051585203122	6.040934672992957	2
-4.254983267320719	0.9133442885338993	4
-10.039163328645333	2.9800482444452827	3
8.926246397321908	6.896194478959415	2
-9.025195710495321	4.596571592474566	3
6.932307092284593	7.051951723962637	2
-2.5489928143273426	-0.4292203312405587	4
2.2409325273669642	7.239084062447441	1
-11.04524438345154	4.842447162849278	3
2.8524175029248355	-6.184270950624287	5
8.372187043524121	6.1716422444015056	2
4.3372267693606865	-6.894653452240733	5
8.754592743796136	4.7153686883838475	2
2.079427370362151	-4.625485219662449	5
4.196068182368125	-5.983923521922616	5
6.667548481998644	7.076524923975563	2
-10.453170240059494	4.91910401284217	3
-1.9271218279579156	1.0110766620859892	4
1.6146178397326407	-5.64329162595705	5
3.657306654749166	-4.615240923470386	5
2.579573598025043	-6.1379518755870786	5
3.872356725950854	-5.34772939270287	5
6.781863446281351	5.25729332578331	2
-8.042408151853918	4.32654211613561	3
-2.474009487231708	0.48832553812416335	4
0.8771228669287819	6.849695074734932	1
-2.311431465676667	0.5468948052532369	4
2.372533823639961	7.877046804518001	1
2.666079021935752	6.409115208776885	1
-2.5167490557548664	-0.2798176834832057	4
5.857440272164402	-8.417634368547448	5
3.0227607422315415	-5.638762740068378	5
-8.776148575722706	3.5748917848378516	3
2.8545026342615767	8.888865413306295	1
7.712321097846854	5.956276574497683	2
-10.133228825357705	4.217861837837048	3
5.318833881793822	5.899477731233733	2
-2.9583499685159844	0.4899918616959474	4
-10.327590902572993	2.8829927448131922	3
-9.144197162926703	2.7822857292185947	3
-9.057040188765544	2.7427061265103507	3
2.111104885295945	8.40339270766278	1
-1.8965761485635273	1.8462857573508134	4
8.851479618183163	8.288671438322654	2
-0.02355261257861163	7.842617259434191	1
5.762121089899603	7.650292079229031	2
7.666313301927611	6.710812071023234	2
8.684540945502611	6.308789616997469	2
2.2417386947036575	-6.59723824430944	5
-3.743363141599784	0.8008337982091691	4
3.9021795004481556	-5.212496697368497	5
1.891394374275679	5.887325835533044	1
-2.21300855740988	2.672396102789526	4
2.6380538505593627	-4.637264448958886	5
-3.1806433362719684	-0.014743414196332738	4
7.340081430522502	7.497920414963955	2
-8.944972690447546	4.07278723039324	3
4.065630107493103	-5.87012684041044	5
-2.684149290656357	0.5255511014828123	4
-9.686647941317748	4.789285800515173	3
-2.067185703846845	-1.2226922095908632	4
-9.71518171169097	3.104582779803939	3
-10.60279004560507	3.2758020640800822	3
7.986438212120751	6.872360945759242	2
1.47247404891182	-6.166270408057723	5
-9.579246191685442	4.800855815766084	3
2.2896857396417083	6.403173822881517	1
0.8237055305814731	6.052810506469882	1
-4.3828838489184365	-0.2377827507174083	4
-3.6819744278616535	0.8019788679621096	4
-9.49764039804468	3.244836960237884	3
-1.8830475948028562	0.12612045344474532	4
0.9339232513110332	8.068322161489348	1
-3.2353493729354916	1.401653366075249	4
3.836079337537811	-7.436405158860588	5
-10.206633846841783	3.3777788586945237	3
3.0946391296366556	-6.116170860177601	5
-9.48300684468033	3.30066131551676	3
-3.451318107445088	-1.0739218992706165	4
-1.9008919272877893	1.4349470253073173	4
-8.845040294504516	3.146421061379962	3
-1.3121801162098383	-0.050576726829000995	4
3.6551704295970007	-7.067208321215465	5
-7.999186189106338	2.980628404258483	3
-9.390878262662579	5.755782286202841	3
2.2444723866467724	-5.0592382669455445	5
-1.5115999983625716	-0.09203164767455718	4
-7.133667568055257	4.242155697118111	3
3.129121747216658	6.591054573925398	1
1.7214358777794374	7.683947656426823	1
-3.133349445164516	-1.0581588984257149	4
8.740371275429922	7.763271140695491	2
-2.891184085511223	-1.2851516695551788	4
7.63724607378554	6.673062240896988	2
7.197913221193295	5.957222865005526	2
-10.9080615694954	4.046744177043312	3
8.202015535761525	6.756334953381146	2
4.55384887755579	-7.823503421692315	5
-2.69771933564581	-0.3781132126743587	4
3.8194581811676933	-5.918698826091305	5
-3.979732805143236	-0.49563377393378283	4
-9.619896850670836	5.1238941183298135	3
-2.5724648095119806	1.292603513770602	4
2.7020853714015627	6.975793516069664	1
